"L0","x","y","H0"
40,0,0,30.92377
20,0,0,18.1073
20,20,0,18.45392
20,0,20,19.08325
20,20,20,29.72241
10,0,0,5.10394000000002
10,10,0,9.83472
10,20,0,16.00714
10,30,0,8.05672999999996
10,0,10,11.9559
10,10,10,17.81125
10,20,10,10.06512
10,30,10,8.80545000000001
10,0,20,12.78552
10,10,20,13.25577
10,20,20,12.54492
10,30,20,19.39249
10,0,30,12.40964
10,10,30,16.71905
10,20,30,25.70214
10,30,30,16.61081
5,0,0,3.86733999999996
5,5,0,2.86252000000002
5,10,0,3.91108000000003
5,15,0,5.64426000000003
5,20,0,8.14096000000001
5,25,0,10.4823
5,30,0,6.57939999999996
5,35,0,3.26315
5,0,5,2.28302000000002
5,5,5,4.88900999999998
5,10,5,9.14107999999999
5,15,5,8.30052999999998
5,20,5,10.96152
5,25,5,6.86617999999999
5,30,5,3.94013000000001
5,35,5,1.26241999999996
5,0,10,5.93322000000001
5,5,10,9.48156999999998
5,10,10,8.01605999999998
5,15,10,12.60001
5,20,10,7.60525000000001
5,25,10,4.28296
5,30,10,1.69351
5,35,10,3.05856
5,0,15,3.97110000000004
5,5,15,6.14001999999999
5,10,15,13.71783
5,15,15,8.88128
5,20,15,4.56527999999997
5,25,15,2.21347000000003
5,30,15,3.35028
5,35,15,7.26428000000004
5,0,20,5.13754
5,5,20,11.68323
5,10,20,9.73996
5,15,20,5.17426
5,20,20,2.50747999999999
5,25,20,4.71160000000003
5,30,20,11.29263
5,35,20,9.84542000000005
5,0,25,7.07135
5,5,25,9.32195999999999
5,10,25,3.87218999999999
5,15,25,3.24306999999999
5,20,25,6.83554000000004
5,25,25,12.32648
5,30,25,11.53214
5,35,25,7.39319
5,0,30,8.92562999999996
5,5,30,3.9187
5,10,30,3.03259000000003
5,15,30,6.71905000000004
5,20,30,11.05807
5,25,30,11.99723
5,30,30,10.7716
5,35,30,9.64389
5,0,35,4.84825999999998
5,5,35,3.26330000000002
5,10,35,6.95119999999997
5,15,35,12.60001
5,20,35,12.20001
5,25,35,12.98654
5,30,35,9.30322000000001
5,35,35,4.8338
2.5,0,0,1.65710999999999
2.5,2.5,0,1.70758000000001
2.5,5,0,1.87155000000001
2.5,7.5,0,1.33584999999999
