"L0","x","y","H0"
40,0,0,23.66702
20,0,0,13.03247
20,20,0,9.31789999999995
20,0,20,14.24334
20,20,20,17.12073
10,0,0,7.38776000000001
10,10,0,12.35327
10,20,0,6.03537
10,30,0,4.83121
10,0,10,3.36337000000003
10,10,10,4.93468999999999
10,20,10,3.72491000000002
10,30,10,3.76367000000005
10,0,20,5.95420000000001
10,10,20,5.46600000000001
10,20,20,11.3891
10,30,20,5.04805999999996
10,0,30,13.17932
10,10,30,10.91708
10,20,30,10.01483
10,30,30,11.80981
5,0,0,3.22284000000002
5,5,0,3.20490000000001
5,10,0,8.90429
5,15,0,3.75887999999998
5,20,0,2.71560999999997
5,25,0,3.10323999999997
5,30,0,1.55280000000005
5,35,0,3.82488999999998
5,0,5,3.41451999999998
5,5,5,4.64041000000003
5,10,5,3.00011999999998
5,15,5,3.00445999999999
5,20,5,3.20843000000002
5,25,5,3.26382000000001
5,30,5,1.12463000000002
5,35,5,2.70670000000001
5,0,10,2.19812000000002
5,5,10,2.75531000000001
5,10,10,2.57534000000004
5,15,10,3.17486000000002
5,20,10,2.13879000000003
5,25,10,1.90579000000002
5,30,10,1.09368999999998
5,35,10,2.27083999999996
5,0,15,1.56940000000003
5,5,15,1.92508000000004
5,10,15,3.45504
5,15,15,2.71709999999996
5,20,15,1.58904999999999
5,25,15,3.14480000000003
5,30,15,2.79309000000001
5,35,15,2.41306000000003
5,0,20,2.59693000000004
5,5,20,1.71238
5,10,20,2.26251000000002
5,15,20,2.52082000000001
5,20,20,2.50662
5,25,20,3.52488
5,30,20,2.94966999999997
5,35,20,2.57565
5,0,25,4.12806
5,5,25,3.10129000000001
5,10,25,2.27213
5,15,25,3.75177000000002
5,20,25,10.60385
5,25,25,1.93002000000001
5,30,25,3.51211000000001
5,35,25,2.96947999999998
5,0,30,10.35837
5,5,30,8.45087000000001
5,10,30,5.87741999999997
5,15,30,5.02954
5,20,30,7.49359000000004
5,25,30,3.55029000000002
5,30,30,3.21370999999999
5,35,30,4.60046
5,0,35,4.31585999999999
5,5,35,4.79552999999999
5,10,35,7.03223000000003
5,15,35,5.46728999999999
5,20,35,5.72910000000002
5,25,35,6.15166999999997
5,30,35,7.95819
5,35,35,6.81662
2.5,0,0,1.79495000000003
2.5,2.5,0,1.81921999999997
2.5,5,0,1.10474000000005
2.5,7.5,0,2.15354000000002
2.5,10,0,6.41788000000003
2.5,12.5,0,1.82077000000004
2.5,15,0,2.55507999999998
2.5,17.5,0,1.62828999999999
2.5,20,0,1.88351
2.5,22.5,0,0.790009999999995
2.5,25,0,1.60012999999998
2.5,27.5,0,2.19238000000001
2.5,30,0,0.984590000000026
2.5,32.5,0,1.52203000000003
2.5,35,0,2.27212000000003
2.5,37.5,0,2.00644
2.5,0,2.5,2.83005000000003
2.5,2.5,2.5,1.95398
2.5,5,2.5,3.10784999999998
2.5,7.5,2.5,1.39957000000004
2.5,10,2.5,1.78852000000001
2.5,12.5,2.5,2.52001000000001
2.5,15,2.5,1.88544000000002
2.5,17.5,2.5,1.74775
2.5,20,2.5,1.39123000000001
2.5,22.5,2.5,0.703559999999982
2.5,25,2.5,2.42007000000001
2.5,27.5,2.5,1.23262999999997
2.5,30,2.5,0.734069999999974
2.5,32.5,2.5,0.766480000000001
2.5,35,2.5,2.25076000000001
2.5,37.5,2.5,0.991000000000042
2.5,0,5,2.15483999999998
2.5,2.5,5,1.38779
2.5,5,5,1.79721000000001
2.5,7.5,5,3.27872000000002
2.5,10,5,1.85327000000001
2.5,12.5,5,2.38514000000004
2.5,15,5,1.64434
2.5,17.5,5,1.20147000000003
2.5,20,5,1.37326000000002
2.5,22.5,5,2.68056999999999
2.5,25,5,2.15411
2.5,27.5,5,0.813729999999964
2.5,30,5,0.932860000000005
2.5,32.5,5,1.07629000000003
2.5,35,5,1.63260000000002
2.5,37.5,5,1.01879000000002
2.5,0,7.5,1.96382999999997
2.5,2.5,7.5,1.38937999999996
2.5,5,7.5,0.959229999999991
2.5,7.5,7.5,2.8288
2.5,10,7.5,1.51107999999999
2.5,12.5,7.5,1.71026999999998
2.5,15,7.5,1.60691000000003
2.5,17.5,7.5,1.36489999999998
2.5,20,7.5,1.09188999999998
2.5,22.5,7.5,1.59937000000002
