"L0","x","y","H0"
40,0,0,18.56662
20,0,0,12.2988
20,20,0,8.93661000000003
20,0,20,7.75952000000001
20,20,20,18.56662
10,0,0,5.83080999999999
10,10,0,6.75655999999998
10,20,0,6.72757000000001
10,30,0,6.58197000000001
10,0,10,6.84801999999996
10,10,10,6.14606000000003
10,20,10,4.64144999999996
10,30,10,5.84453999999999
10,0,20,2.45923000000005
10,10,20,1.50685999999996
10,20,20,4.28771999999998
10,30,20,9.77367999999996
10,0,30,3.61509000000001
10,10,30,7.23935
10,20,30,13.63318
10,30,30,13.39294
5,0,0,2.77267999999998
5,5,0,2.87970000000001
5,10,0,3.17385999999999
5,15,0,3.34784000000002
5,20,0,2.90545000000003
5,25,0,3.28951999999998
5,30,0,4.01788000000005
5,35,0,4.68579
5,0,5,3.14148
5,5,5,2.81072999999998
5,10,5,2.81295999999998
5,15,5,3.31981999999999
5,20,5,3.13339000000002
5,25,5,3.30387000000002
5,30,5,2.95850000000002
5,35,5,2.14709999999997
5,0,10,3.73399999999998
5,5,10,3.37020999999999
5,10,10,4.08258000000001
5,15,10,3.95907
5,20,10,2.90383999999995
5,25,10,2.55288999999999
5,30,10,1.36261000000002
5,35,10,3.32791000000003
5,0,15,3.53377999999998
5,5,15,2.82851999999997
5,10,15,2.72972999999996
5,15,15,1.63425000000001
5,20,15,1.4744
5,25,15,1.53060999999997
5,30,15,1.90320000000003
5,35,15,4.84307999999999
5,0,20,2.12867
5,5,20,0.866390000000024
5,10,20,0.568569999999966
5,15,20,0.75830000000002
5,20,20,0.946929999999952
5,25,20,1.02402000000001
5,30,20,3.03528
5,35,20,2.42823000000004
5,0,25,0.691500000000019
5,5,25,0.548400000000015
5,10,25,0.433929999999975
5,15,25,1.21359000000001
5,20,25,1.85718000000003
5,25,25,3.97161999999997
5,30,25,6.25238000000002
5,35,25,6.35884999999996
5,0,30,0.723199999999963
5,5,30,0.987189999999998
5,10,30,1.86269999999996
5,15,30,3.27352999999999
5,20,30,5.43316000000004
5,25,30,8.24924000000004
5,30,30,7.39999
5,35,30,6.74263999999999
5,0,35,1.38382000000001
5,5,35,2.89855999999997
5,10,35,4.12356999999997
5,15,35,4.71112000000005
5,20,35,7.28201000000001
5,25,35,7.60001
5,30,35,7.62881000000004
5,35,35,11.59842
2.5,0,0,1.13943999999998
2.5,2.5,0,1.34094000000005
2.5,5,0,1.15662000000003
2.5,7.5,0,1.68732
2.5,10,0,1.60358000000002
2.5,12.5,0,1.03140000000002
2.5,15,0,0.942560000000014
2.5,17.5,0,1.55135999999999
2.5,20,0,1.52246000000002
2.5,22.5,0,1.32342
2.5,25,0,1.40994000000001
2.5,27.5,0,1.26916
2.5,30,0,1.12878000000001
2.5,32.5,0,2.09692000000001
2.5,35,0,2.8331
2.5,37.5,0,1.79293000000001
2.5,0,2.5,1.31124999999997
2.5,2.5,2.5,1.33215999999999
2.5,5,2.5,1.30700999999999
2.5,7.5,2.5,1.44558000000001
2.5,10,2.5,1.14356000000004
2.5,12.5,2.5,1.68966999999998
2.5,15,2.5,1.86730999999997
2.5,17.5,2.5,1.97934000000004
2.5,20,2.5,1.56811999999996
2.5,22.5,2.5,1.12011000000001
2.5,25,2.5,1.28471999999999
2.5,27.5,2.5,1.95931999999999
2.5,30,2.5,2.26727
2.5,32.5,2.5,2.35528000000005
2.5,35,2.5,1.86002000000002
2.5,37.5,2.5,1.74054000000001
2.5,0,5,1.47726
2.5,2.5,5,1.47658999999999
2.5,5,5,1.47201999999999
2.5,7.5,5,1.01428000000004
2.5,10,5,1.63436999999999
2.5,12.5,5,1.53744
2.5,15,5,1.51384999999999
2.5,17.5,5,1.61349999999999
2.5,20,5,0.967399999999998
2.5,22.5,5,1.63130999999998
2.5,25,5,1.80982
2.5,27.5,5,1.57672000000002
