"L0","x","y","H0"
1.25,6.25,5,0.878199999999993
1.25,7.5,5,3.06137000000001
1.25,8.75,5,2.55639000000002
1.25,10,5,2.39772999999997
1.25,11.25,5,2
1.25,12.5,5,0.526670000000024
1.25,13.75,5,0.755040000000008
1.25,15,5,0.758369999999957
1.25,16.25,5,0.540920000000028
1.25,17.5,5,1.07602000000003
1.25,18.75,5,0.818939999999998
1.25,20,5,0.349999999999966
1.25,21.25,5,0.682320000000004
1.25,22.5,5,0.772519999999986
1.25,23.75,5,0.380730000000028
1.25,25,5,0.540099999999995
1.25,26.25,5,0.600680000000011
1.25,27.5,5,1.39285000000001
1.25,28.75,5,1.41235999999998
1.25,30,5,0.859890000000007
1.25,31.25,5,1.36913999999996
1.25,32.5,5,1.13729000000001
1.25,33.75,5,0.757820000000038
1.25,35,5,0.980349999999987
1.25,36.25,5,0.744379999999978
1.25,37.5,5,3.62582000000003
1.25,38.75,5,0.930109999999956
1.25,0,6.25,0.353939999999966
1.25,1.25,6.25,2.14713
1.25,2.5,6.25,0.858699999999999
1.25,3.75,6.25,0.904570000000035
1.25,5,6.25,0.574099999999987
1.25,6.25,6.25,0.54219999999998
1.25,7.5,6.25,3.49234000000001
1.25,8.75,6.25,0.418419999999969
1.25,10,6.25,0.374089999999967
1.25,11.25,6.25,0.729309999999998
1.25,12.5,6.25,2.76190000000003
1.25,13.75,6.25,0.293430000000001
1.25,15,6.25,0.306429999999978
1.25,16.25,6.25,0.562459999999987
1.25,17.5,6.25,0.423710000000028
1.25,18.75,6.25,0.927340000000015
1.25,20,6.25,0.747799999999984
1.25,21.25,6.25,0.18199999999996
1.25,22.5,6.25,0.927590000000009
1.25,23.75,6.25,0.929660000000013
1.25,25,6.25,0.738460000000032
1.25,26.25,6.25,0.678429999999992
1.25,27.5,6.25,0.921840000000032
1.25,28.75,6.25,1.13355000000001
1.25,30,6.25,1.32818000000003
1.25,31.25,6.25,1.03296
1.25,32.5,6.25,0.622110000000021
1.25,33.75,6.25,1.42496
1.25,35,6.25,0.953370000000007
1.25,36.25,6.25,1.37876
1.25,37.5,6.25,3.67160000000001
1.25,38.75,6.25,0.189999999999998
1.25,0,7.5,1.40949000000001
1.25,1.25,7.5,1.29525999999998
1.25,2.5,7.5,1.28206999999998
1.25,3.75,7.5,1.24155000000002
1.25,5,7.5,0.979610000000037
1.25,6.25,7.5,2.28095000000002
1.25,7.5,7.5,2.57246999999995
1.25,8.75,7.5,1.72354000000001
1.25,10,7.5,2.50988999999998
1.25,11.25,7.5,2.19470999999999
1.25,12.5,7.5,1.2894
1.25,13.75,7.5,2.50673999999998
1.25,15,7.5,0.546269999999993
1.25,16.25,7.5,1.10065000000003
1.25,17.5,7.5,0.670440000000042
1.25,18.75,7.5,0.783169999999984
1.25,20,7.5,1.10748000000001
1.25,21.25,7.5,1.44757000000004
1.25,22.5,7.5,1.19906000000003
1.25,23.75,7.5,1.1232
1.25,25,7.5,1.31419999999997
1.25,26.25,7.5,1.19299000000001
1.25,27.5,7.5,1.36112000000003
1.25,28.75,7.5,1.44768999999997
1.25,30,7.5,1.86734000000001
1.25,31.25,7.5,1.95983999999999
1.25,32.5,7.5,2.28183000000001
1.25,33.75,7.5,1.33594000000005
1.25,35,7.5,2.14535999999998
1.25,36.25,7.5,2.44657000000001
1.25,37.5,7.5,0.654789999999991
1.25,38.75,7.5,1.10472999999996
1.25,0,8.75,0.689849999999979
1.25,1.25,8.75,2.1232
1.25,2.5,8.75,2.07080000000002
1.25,3.75,8.75,1.5849
1.25,5,8.75,1.63065
1.25,6.25,8.75,1.91660000000002
1.25,7.5,8.75,0.234990000000039
1.25,8.75,8.75,0.607880000000023
1.25,10,8.75,2.83769999999998
1.25,11.25,8.75,1.60001
1.25,12.5,8.75,0.801760000000002
1.25,13.75,8.75,1.51123000000001
1.25,15,8.75,0.320899999999995
1.25,16.25,8.75,0.204439999999977
1.25,17.5,8.75,0.761810000000025
1.25,18.75,8.75,0.923859999999991
1.25,20,8.75,0.63552999999996
1.25,21.25,8.75,0.69713999999999
1.25,22.5,8.75,0.511509999999987
1.25,23.75,8.75,0.617529999999988
1.25,25,8.75,0.835999999999956
1.25,26.25,8.75,0.73608999999999
1.25,27.5,8.75,0.964420000000018
1.25,28.75,8.75,1.24538999999999
1.25,30,8.75,1.39847000000003
1.25,31.25,8.75,0.589969999999994
1.25,32.5,8.75,0.196469999999977
1.25,33.75,8.75,0.270869999999945
1.25,35,8.75,0.329750000000047
1.25,36.25,8.75,0.827120000000036
1.25,37.5,8.75,1.17194000000001
1.25,38.75,8.75,1.40366
1.25,0,10,1.20119999999997
1.25,1.25,10,3.59755999999999
1.25,2.5,10,1.90167000000002
1.25,3.75,10,0.870329999999967
1.25,5,10,0.935969999999998
1.25,6.25,10,0.394929999999988
1.25,7.5,10,1.01114000000001
1.25,8.75,10,1.32465000000002
1.25,10,10,1.32895000000002
1.25,11.25,10,3.06143000000003
1.25,12.5,10,1.26264000000003
1.25,13.75,10,1.00799000000001
1.25,15,10,1.46283
1.25,16.25,10,0.594570000000033
1.25,17.5,10,0.801119999999969
1.25,18.75,10,1.10349000000002
1.25,20,10,1.02258999999998
1.25,21.25,10,0.848969999999952
1.25,22.5,10,0.677699999999959
1.25,23.75,10,0.55304000000001
1.25,25,10,0.984980000000007
1.25,26.25,10,0.473670000000027
1.25,27.5,10,1.0376
1.25,28.75,10,1.26641000000001
1.25,30,10,1.34241000000003
1.25,31.25,10,0.972660000000019
1.25,32.5,10,0.954319999999996
1.25,33.75,10,0.920630000000017
1.25,35,10,1.09710999999999
1.25,36.25,10,1.06079
1.25,37.5,10,2.1542
1.25,38.75,10,0.904789999999991
1.25,0,11.25,2.61200000000002
1.25,1.25,11.25,1.87491
1.25,2.5,11.25,0.622710000000041
1.25,3.75,11.25,2.13968
1.25,5,11.25,1.12896000000001
1.25,6.25,11.25,1.01422000000002
1.25,7.5,11.25,0.537789999999973
1.25,8.75,11.25,0.334990000000005
1.25,10,11.25,0.926480000000026
1.25,11.25,11.25,0.834499999999991
1.25,12.5,11.25,1.25277999999997
1.25,13.75,11.25,0.769219999999962
1.25,15,11.25,1.01486
1.25,16.25,11.25,1.64807000000002
1.25,17.5,11.25,0.780910000000006
1.25,18.75,11.25,1.22680000000003
1.25,20,11.25,1.07217000000003
1.25,21.25,11.25,0.63585999999998
1.25,22.5,11.25,0.701239999999984
1.25,23.75,11.25,0.358180000000004
1.25,25,11.25,0.58053000000001
1.25,26.25,11.25,0.422059999999988
1.25,27.5,11.25,0.535129999999981
1.25,28.75,11.25,1.31412
1.25,30,11.25,0.708520000000021
1.25,31.25,11.25,0.378690000000006
1.25,32.5,11.25,0.569430000000011
1.25,33.75,11.25,1.20351999999997
1.25,35,11.25,1.04230000000001
1.25,36.25,11.25,0.464660000000038
1.25,37.5,11.25,0.834139999999991
1.25,38.75,11.25,0.428010000000029
1.25,0,12.5,1.82913000000002
1.25,1.25,12.5,1.47161999999997
1.25,2.5,12.5,1.63657000000001
1.25,3.75,12.5,3.01107999999999
1.25,5,12.5,1.21307999999999
1.25,6.25,12.5,0.549620000000004
1.25,7.5,12.5,0.950220000000002
1.25,8.75,12.5,4.08395999999999
1.25,10,12.5,3.72969999999998
1.25,11.25,12.5,3.46972999999997
1.25,12.5,12.5,1.87545999999998
1.25,13.75,12.5,0.539760000000001
1.25,15,12.5,0.463739999999973
1.25,16.25,12.5,0.951169999999991
1.25,17.5,12.5,0.497920000000022
1.25,18.75,12.5,0.614689999999996
1.25,20,12.5,1.68234000000001
1.25,21.25,12.5,0.507940000000019
1.25,22.5,12.5,0.937720000000013
1.25,23.75,12.5,0.866269999999986
1.25,25,12.5,0.351859999999988
1.25,26.25,12.5,0.675510000000031
1.25,27.5,12.5,0.389400000000023
1.25,28.75,12.5,0.682259999999985
1.25,30,12.5,0.619690000000048
1.25,31.25,12.5,0.434480000000008
1.25,32.5,12.5,0.760899999999992
1.25,33.75,12.5,0.802549999999997
1.25,35,12.5,0.44941
1.25,36.25,12.5,1.36791999999997
1.25,37.5,12.5,0.26357999999999
1.25,38.75,12.5,0.33702999999997
1.25,0,13.75,1.79993000000002
1.25,1.25,13.75,5.77306999999996
1.25,2.5,13.75,4.90609000000001
1.25,3.75,13.75,0.768550000000005
1.25,5,13.75,0.296670000000006
1.25,6.25,13.75,0.771090000000015
1.25,7.5,13.75,0.375729999999976
1.25,8.75,13.75,2.81079
1.25,10,13.75,0.341580000000022
1.25,11.25,13.75,0.224769999999978
1.25,12.5,13.75,0.603420000000028
1.25,13.75,13.75,0.459659999999985
1.25,15,13.75,0.668730000000039
1.25,16.25,13.75,1.08814000000001
1.25,17.5,13.75,0.649990000000003
1.25,18.75,13.75,0.485959999999977
1.25,20,13.75,0.935019999999952
1.25,21.25,13.75,0.696169999999995
1.25,22.5,13.75,0.614779999999996
1.25,23.75,13.75,0.860050000000001
1.25,25,13.75,1.55536000000001
1.25,26.25,13.75,1.36462
1.25,27.5,13.75,0.669519999999977
1.25,28.75,13.75,0.284609999999986
1.25,30,13.75,0.458860000000016
1.25,31.25,13.75,0.254480000000001
1.25,32.5,13.75,0.407109999999989
1.25,33.75,13.75,0.558870000000013
1.25,35,13.75,0.556030000000021
1.25,36.25,13.75,0.570769999999982
