"L0","x","y","H0"
80,0,0,95.14902
40,0,0,72.85895
40,40,0,94.58398
40,0,40,66.01718
40,40,40,75.64328
20,0,0,54.01529
20,20,0,60.76423
20,40,0,82.65396
20,60,0,67.8883
20,0,20,66.83987
20,20,20,66.47265
20,40,20,77.9747
20,60,20,66.3595
20,0,40,61.4981100000001
20,20,40,57.34347
20,40,40,68.60364
20,60,40,63.66849
20,0,60,66.01718
20,20,60,58.96921
20,40,60,67.11706
20,60,60,61.85736
10,0,0,7.97165000000001
10,10,0,53.44483
10,20,0,60.073
10,30,0,56.59513
10,40,0,51.42249
10,50,0,60.53164
10,60,0,63.8883
10,70,0,30.00875
10,0,10,10.60721
10,10,10,49.61691
10,20,10,56.66211
10,30,10,8.67876999999999
10,40,10,46.32196
10,50,10,82.65396
10,60,10,63.17246
10,70,10,59.50147
10,0,20,18.02912
10,10,20,66.83987
10,20,20,66.1741
10,30,20,43.75345
10,40,20,66.22778
10,50,20,21.88608
10,60,20,11.30539
10,70,20,66.11483
10,0,30,60.05808
10,10,30,61.68829
10,20,30,12.79669
10,30,30,53.67993
10,40,30,64.65832
10,50,30,64.28293
10,60,30,58.65412
10,70,30,56.40769
10,0,40,13.81269
10,10,40,45.52661
10,20,40,19.2879
10,30,40,54.27859
10,40,40,41.40365
10,50,40,57.11447
10,60,40,61.42886
10,70,40,58.30271
10,0,50,52.64673
10,10,50,54.68271
10,20,50,47.09052
10,30,50,50.87085
10,40,50,45.1072
10,50,50,26
10,60,50,15.0929
10,70,50,59.28732
10,0,60,54.73532
10,10,60,11.2659
10,20,60,54.10874
10,30,60,52.62244
10,40,60,45.82355
10,50,60,57.93451
10,60,60,61.85736
10,70,60,43.58035
10,0,70,56.89816
10,10,70,63.27047
10,20,70,23.06732
10,30,70,49.9284
10,40,70,50.17489
10,50,70,10.91708
10,60,70,9.72198000000003
10,70,70,11.53702
5,0,0,4.80001999999996
5,5,0,3.77166
5,10,0,52.04364
5,15,0,41.13635
5,20,0,2.41208
5,25,0,58.99707
5,30,0,56.59513
5,35,0,4.49581999999998
5,40,0,6.27554000000003
5,45,0,44.63062
5,50,0,16.03826
5,55,0,53.31201
5,60,0,57.90597
5,65,0,14
5,70,0,10.39999
5,75,0,8.60000000000002
5,0,5,5.17881
5,5,5,3.31277999999998
5,10,5,10.3396
5,15,5,43.01049
5,20,5,50.56424
5,25,5,57.21799
5,30,5,3.69708000000003
5,35,5,4.60483000000005
5,40,5,6.32821999999999
5,45,5,44.07171
5,50,5,11.92841
5,55,5,44.29218
5,60,5,47.61264
5,65,5,18.0732400000001
5,70,5,10.52719
5,75,5,22.40875
5,0,10,5.48572000000001
5,5,10,4.54914000000002
5,10,10,7.37966999999998
5,15,10,42.03723
5,20,10,54.25635
5,25,10,5.20574999999997
5,30,10,3.77028999999999
5,35,10,4.68300999999997
5,40,10,37.2073
5,45,10,32.59872
5,50,10,53.07858
5,55,10,46.2883
5,60,10,48.57248
5,65,10,47.41318
5,70,10,47.30148
5,75,10,46.66522
5,0,15,5.78521999999998
5,5,15,5.08157
5,10,15,6.48346000000004
5,15,15,41.10977
5,20,15,53.12771
5,25,15,4.22237999999999
5,30,15,4.42626999999999
5,35,15,4.62299000000002
5,40,15,37.81021
5,45,15,45.83117
5,50,15,64.48352
5,55,15,26.17536
5,60,15,15.80001
5,65,15,14.79999
5,70,15,58.63794
5,75,15,55.21948
5,0,20,6.56912
5,5,20,5.85843
5,10,20,18.78268
5,15,20,64.95468
5,20,20,60.33795
5,25,20,5.13756999999998
5,30,20,4.56191999999999
5,35,20,4.87698
5,40,20,51.02777
5,45,20,64.13318
5,50,20,18.00558
5,55,20,12.28052
5,60,20,10.76294
5,65,20,9.10537999999997
5,70,20,10.83126
5,75,20,64.76934
5,0,25,18.02912
5,5,25,6.34812000000005
5,10,25,20.91275
5,15,25,9.59073000000001
5,20,25,23.43759
5,25,25,21.6824
5,30,25,43.75345
5,35,25,5.79953
5,40,25,31.50342
5,45,25,19.72857
5,50,25,9.89670000000001
5,55,25,9.81565000000001
5,60,25,8.33034999999995
5,65,25,7.30484000000001
5,70,25,8.18869000000001
5,75,25,10.13535
5,0,30,24.0636
5,5,30,48.63089
5,10,30,52.2883
5,15,30,12.6
5,20,30,5.56308000000001
5,25,30,11.82202
5,30,30,51.09253
5,35,30,29.31799
5,40,30,45.32966
5,45,30,61.28094
5,50,30,25.40002
5,55,30,10.79999
5,60,30,12.40002
5,65,30,8.60001
5,70,30,10.4
5,75,30,53.20771
5,0,35,10.27365
