"L0","x","y","H0"
80,0,0,49.50919
40,0,0,28.14542
40,40,0,34.51364
40,0,40,29.04725
40,40,40,23.66702
20,0,0,15.30112
20,20,0,15.1813
20,40,0,23.67544
20,60,0,14.41696
20,0,20,20.88272
20,20,20,13.1271
20,40,20,21.88916
20,60,20,21.4932
20,0,40,18.81067
20,20,40,11.45994
20,40,40,13.03247
20,60,40,9.31789999999995
20,0,60,25.01975
20,20,60,19.35351
20,40,60,14.24334
20,60,60,17.12073
10,0,0,8.24863000000005
10,10,0,7.03011999999995
10,20,0,7.28201999999999
10,30,0,12.91476
10,40,0,15.06842
10,50,0,16.38287
10,60,0,9.47765999999996
10,70,0,6.93416999999999
10,0,10,11.23059
10,10,10,7.67590000000001
10,20,10,9.24655000000001
10,30,10,13.09686
10,40,10,20.99637
10,50,10,23.67544
10,60,10,4.40341000000001
10,70,10,4.57113999999996
10,0,20,8.67059
10,10,20,13.30448
10,20,20,9.67263000000003
10,30,20,3.64440999999999
10,40,20,5.04770000000002
10,50,20,18.7351
10,60,20,14.31397
10,70,20,5.85052999999999
10,0,30,13.7066
10,10,30,11.5085800000001
10,20,30,5.80315999999999
10,30,30,7.08724999999998
10,40,30,6.90843999999998
10,50,30,6.41361000000001
10,60,30,16.78089
10,70,30,7.22588999999999
10,0,40,11.9870299999999
10,10,40,11.04907
10,20,40,6.77850999999998
10,30,40,9.91944000000001
10,40,40,7.38776000000001
10,50,40,12.35327
10,60,40,6.03537
10,70,40,4.83121
10,0,50,14.03521
10,10,50,5.94083000000001
10,20,50,4.11331000000001
10,30,50,5.11680000000001
10,40,50,3.36337000000003
10,50,50,4.93468999999999
10,60,50,3.72491000000002
10,70,50,3.76367000000005
10,0,60,6.33274
10,10,60,5.85994999999997
10,20,60,5.84353000000004
10,30,60,10.09896
10,40,60,5.95420000000001
10,50,60,5.46600000000001
10,60,60,11.3891
10,70,60,5.04805999999996
10,0,70,14.50409
10,10,70,20.88327
10,20,70,12.91122
10,30,70,15.65561
10,40,70,13.17932
10,50,70,10.91708
10,60,70,10.01483
10,70,70,11.80981
5,0,0,3.26479999999998
5,5,0,4.33316000000002
5,10,0,2.94711000000001
5,15,0,3.72646999999995
5,20,0,3.74932999999999
5,25,0,4.86516999999998
5,30,0,2.17041
5,35,0,3.17957000000001
5,40,0,3.63670999999999
5,45,0,1.83663999999999
5,50,0,13.61962
5,55,0,10.77893
5,60,0,6.63045999999997
5,65,0,5.40546000000001
5,70,0,3.33638999999999
5,75,0,4.04028
5,0,5,3.55753000000004
5,5,5,4.17079999999999
5,10,5,4.40953999999999
5,15,5,3.45049999999998
5,20,5,2.39004999999997
5,25,5,4.21274
5,30,5,7.97208000000001
5,35,5,12.91476
5,40,5,13.80353
5,45,5,11.66281
5,50,5,12.2644
5,55,5,3.79160000000002
5,60,5,2.66193000000004
5,65,5,3.09377999999998
5,70,5,5.45296999999999
5,75,5,3.02969000000002
5,0,10,3.89499000000001
5,5,10,7.98196999999999
5,10,10,3.87073000000004
5,15,10,4.13243999999997
5,20,10,4.50161000000003
5,25,10,5.98307
5,30,10,8.85263000000003
5,35,10,12.78555
5,40,10,15.49042
5,45,10,3.89863000000003
5,50,10,20.19647
5,55,10,3.93655000000001
5,60,10,2.62967000000003
5,65,10,2.92489999999998
5,70,10,3.41231999999997
5,75,10,2.78011999999995
5,0,15,6.77069
5,5,15,6.99294999999995
5,10,15,4.45749000000001
5,15,15,3.03731999999997
5,20,15,7.46246000000002
5,25,15,3.34494000000001
5,30,15,2.98221000000001
5,35,15,3.56903
5,40,15,17.28009
5,45,15,4.86727999999999
5,50,15,2.52205999999995
5,55,15,2.95413000000002
5,60,15,1.70031999999998
5,65,15,3.18907999999999
5,70,15,3.53320000000002
5,75,15,2.38864000000001
5,0,20,4.56685999999996
5,5,20,5.12697999999995
5,10,20,4.49793
5,15,20,8.82406000000003
5,20,20,7.07083
5,25,20,2.68315999999999
5,30,20,2.50128000000001
5,35,20,2.72252999999995
5,40,20,2.06476000000004
5,45,20,2.50537000000003
5,50,20,17.08639
5,55,20,2.47176999999999
5,60,20,2.99914000000001
5,65,20,4.18370999999996
5,70,20,2.72030999999998
5,75,20,2.84433000000001
5,0,25,6.55585000000002
5,5,25,3.19110000000001
5,10,25,6.29099000000002
5,15,25,8.49378000000002
5,20,25,3.01238999999998
5,25,25,2.92599000000001
5,30,25,1.78570999999999
5,35,25,1.57409999999999
5,40,25,1.58745999999996
5,45,25,3.26276000000001
5,50,25,2.36105000000003
5,55,25,2.51117000000005
5,60,25,4.49468999999999
5,65,25,14.31397
5,70,25,3.34708000000001
5,75,25,3.09226000000001
5,0,30,11.64172
5,5,30,11.74167
5,10,30,10.29795
5,15,30,6.08404000000002
5,20,30,3.66118999999998
5,25,30,2.56494000000004
5,30,30,2.30923999999999
5,35,30,2.39704
5,40,30,3.19934000000001
5,45,30,3.07168999999999
5,50,30,2.84631000000002
5,55,30,2.87945999999999
5,60,30,3.85073999999997
5,65,30,14.90772
5,70,30,3.92923000000002
5,75,30,5.06545999999997
5,0,35,8.38977000000006
5,5,35,6.52441999999996
5,10,35,1.67276000000004
5,15,35,2.53949
5,20,35,3.36597
5,25,35,2.64938999999998
5,30,35,5.34921000000003
5,35,35,7.08724999999998
5,40,35,3.28496999999999
5,45,35,6.90843999999998
5,50,35,2.58276000000001
5,55,35,3.58779999999996
5,60,35,3.60971000000001
5,65,35,3.05563999999998
5,70,35,3.82330000000002
5,75,35,2.85446000000002
5,0,40,6.07489999999996
5,5,40,4.40231
5,10,40,6.9357
5,15,40,3.92245000000003
5,20,40,3.12569999999999
5,25,40,3.99124999999998
5,30,40,3.79563000000002
5,35,40,6.66361000000001
5,40,40,3.22284000000002
5,45,40,3.20490000000001
5,50,40,8.90429
5,55,40,3.75887999999998
5,60,40,2.71560999999997
5,65,40,3.10323999999997
5,70,40,1.55280000000005
5,75,40,3.82488999999998
5,0,45,5.45609000000002
5,5,45,5.54732999999999
5,10,45,7.20175
5,15,45,2.67888999999997
5,20,45,3.39139
5,25,45,5.77850999999998
5,30,45,4.94104000000004
5,35,45,6.83663999999999
5,40,45,3.41451999999998
5,45,45,4.64041000000003
5,50,45,3.00011999999998
5,55,45,3.00445999999999
5,60,45,3.20843000000002
5,65,45,3.26382000000001
5,70,45,1.12463000000002
5,75,45,2.70670000000001
5,0,50,11.5252
5,5,50,5.64123999999998
5,10,50,5.17182000000003
5,15,50,2.91501
5,20,50,2.88409999999999
5,25,50,2.06118000000004
5,30,50,2.93519000000003
5,35,50,3.47687000000002
5,40,50,2.19812000000002
5,45,50,2.75531000000001
5,50,50,2.57534000000004
5,55,50,3.17486000000002
5,60,50,2.13879000000003
5,65,50,1.90579000000002
5,70,50,1.09368999999998
5,75,50,2.27083999999996
5,0,55,11.98767
5,5,55,5.42307
5,10,55,2.74954000000002
5,15,55,3.49941999999999
5,20,55,2.43353000000002
5,25,55,3.33395999999999
5,30,55,2.42453
5,35,55,2.30585000000002
5,40,55,1.56940000000003
5,45,55,1.92508000000004
5,50,55,3.45504
5,55,55,2.71709999999996
5,60,55,1.58904999999999
5,65,55,3.14480000000003
5,70,55,2.79309000000001
5,75,55,2.41306000000003
5,0,60,1.63472999999999
5,5,60,1.70708999999999
5,10,60,3.67007000000001
5,15,60,3.80389000000002
5,20,60,4.31158000000005
