"L0","x","y","H0"
40,0,0,74.32791
20,0,0,65.91114
20,20,0,59.07831
20,0,20,66.8518
20,20,20,59.28598
10,0,0,37.31903
10,10,0,55.06961
10,20,0,29.82529
10,30,0,56.10392
10,0,10,45.35346
10,10,10,25.39212
10,20,10,12.72846
10,30,10,59.07831
10,0,20,45.42579
10,10,20,57.44848
10,20,20,54.11691
10,30,20,44.02411
10,0,30,50.3576
10,10,30,10.64029
10,20,30,8.92138
10,30,30,10.52252
5,0,0,2.92151000000001
5,5,0,3.10388
5,10,0,37.82022
5,15,0,44.80884
5,20,0,17.02527
5,25,0,12.74884
5,30,0,10.9978
5,35,0,52.93802
5,0,5,3.23614000000003
5,5,5,34.44296
5,10,5,44.63522
5,15,5,13.64938
5,20,5,11.44073
5,25,5,8.58843999999999
5,30,5,7.51096000000001
5,35,5,11.38761
5,0,10,1.68842000000001
5,5,10,38.40747
5,10,10,13.39999
5,15,10,11.28073
5,20,10,9.43554999999998
5,25,10,6.98250999999999
5,30,10,10.43964
5,35,10,16.22241
5,0,15,44.58734
5,5,15,41.55893
5,10,15,11.4
5,15,15,9.04250999999999
5,20,15,7.68395999999996
5,25,15,11.59936
5,30,15,17.39688
5,35,15,47.8269
5,0,20,45.09345
5,5,20,45.29874
5,10,20,8.93548999999996
5,15,20,10.21753
5,20,20,14.80344
5,25,20,50.25513
5,30,20,44.02411
5,35,20,2.24533000000002
5,0,25,7.76857999999999
5,5,25,43.66312
5,10,25,46.91409
5,15,25,45.31858
5,20,25,39.51348
5,25,25,34.43219
5,30,25,3.11399
5,35,25,3.48104999999998
5,0,30,47.18667
5,5,30,40.82563
5,10,30,5.68817000000001
5,15,30,4.86477000000002
5,20,30,7.26641999999998
5,25,30,2.27316000000002
5,30,30,2.31256000000002
5,35,30,4.10998000000001
5,0,35,43.41999
5,5,35,4.75497000000001
5,10,35,7.07612
5,15,35,4.7475
5,20,35,5.70040999999998
5,25,35,5.71862999999996
5,30,35,6.98389000000003
5,35,35,5.34949
2.5,0,0,1.54804000000001
2.5,2.5,0,1.52154000000002
2.5,5,0,2.04748000000001
2.5,7.5,0,1.37345000000005
2.5,10,0,1.23446999999999
2.5,12.5,0,1.89425
2.5,15,0,34.80884
2.5,17.5,0,10.9602
2.5,20,0,10.42529
2.5,22.5,0,6.35748000000001
2.5,25,0,8.47913
2.5,27.5,0,5.77149000000003
2.5,30,0,6.53393999999997
2.5,32.5,0,4.40508999999997
2.5,35,0,5.14348999999999
2.5,37.5,0,49.80121
2.5,0,2.5,2.45474000000002
2.5,2.5,2.5,1.59644000000003
2.5,5,2.5,2.67173000000003
2.5,7.5,2.5,0.397310000000004
2.5,10,2.5,1.02134000000001
2.5,12.5,2.5,35.65057
2.5,15,2.5,10.34213
2.5,17.5,2.5,5.19998000000004
2.5,20,2.5,6.39999
2.5,22.5,2.5,3.79999000000004
2.5,25,2.5,7.69254000000001
2.5,27.5,2.5,2.10649999999998
2.5,30,2.5,2.83458999999999
2.5,32.5,2.5,3.38217000000003
2.5,35,2.5,3.39999
2.5,37.5,2.5,2.17885999999999
2.5,0,5,2.02356000000003
2.5,2.5,5,1.17959999999999
2.5,5,5,4.18862999999999
2.5,7.5,5,28.30289
2.5,10,5,36.83521
2.5,12.5,5,7
2.5,15,5,7.59999999999997
2.5,17.5,5,5.79999000000004
2.5,20,5,6.19998000000004
2.5,22.5,5,6.35962000000001
2.5,25,5,4.58843999999999
2.5,27.5,5,3.59999999999997
