"L0","x","y","H0"
2.5,5,5,2.28048999999999
2.5,7.5,5,5.21463
2.5,10,5,3.37747999999999
2.5,12.5,5,3.22320999999999
2.5,15,5,30.48828
2.5,17.5,5,7.85086000000001
2.5,20,5,4.59998000000002
2.5,22.5,5,4.53009000000003
2.5,25,5,2.79999000000004
2.5,27.5,5,4.43905000000001
2.5,30,5,5.11061999999998
2.5,32.5,5,2.48801000000003
2.5,35,5,43.2930899999999
2.5,37.5,5,1.36838
2.5,0,7.5,2.79999000000004
2.5,2.5,7.5,3.09854000000001
2.5,5,7.5,2.97393999999997
2.5,7.5,7.5,3.38140000000004
2.5,10,7.5,4.05950999999999
2.5,12.5,7.5,3.67614000000003
2.5,15,7.5,3.86752000000001
2.5,17.5,7.5,31.76385
2.5,20,7.5,3
2.5,22.5,7.5,4.03537
2.5,25,7.5,2.06356999999997
2.5,27.5,7.5,2.44853999999998
2.5,30,7.5,3
2.5,32.5,7.5,2.40292999999997
2.5,35,7.5,41.41516
2.5,37.5,7.5,1.75259000000005
2.5,0,10,3.60000000000002
2.5,2.5,10,4.59999999999997
2.5,5,10,4
2.5,7.5,10,3.91235
2.5,10,10,3.58538999999996
2.5,12.5,10,5.18487999999996
2.5,15,10,27.37922
2.5,17.5,10,28.90091
2.5,20,10,6.06350000000003
2.5,22.5,10,4.49558000000002
2.5,25,10,3.04903999999999
2.5,27.5,10,3.34467000000001
2.5,30,10,4.65911999999997
2.5,32.5,10,38.11844
2.5,35,10,37.41519
2.5,37.5,10,0.983119999999985
2.5,0,12.5,3.60001
2.5,2.5,12.5,3.28741000000002
2.5,5,12.5,3.00833
2.5,7.5,12.5,3.71413999999999
2.5,10,12.5,3.12270999999998
2.5,12.5,12.5,4.0188
2.5,15,12.5,27.31137
2.5,17.5,12.5,2.25396999999998
2.5,20,12.5,24.79532
2.5,22.5,12.5,4.49518
2.5,25,12.5,4.80001999999996
2.5,27.5,12.5,3.13506999999998
2.5,30,12.5,6.97708
2.5,32.5,12.5,42.38498
2.5,35,12.5,43.29272
2.5,37.5,12.5,41.7092
2.5,0,15,30.17298
2.5,2.5,15,24.62494
2.5,5,15,6
2.5,7.5,15,6.36498999999998
2.5,10,15,8.20001000000002
2.5,12.5,15,9.20001000000002
2.5,15,15,8
2.5,17.5,15,42.32818
2.5,20,15,38.48828
2.5,22.5,15,37.7627900000001
2.5,25,15,28.63623
2.5,27.5,15,30.3350799999999
2.5,30,15,40.87863
2.5,32.5,15,7.89476999999999
2.5,35,15,4.81576000000001
2.5,37.5,15,4.92818999999997
2.5,0,17.5,48.10541
2.5,2.5,17.5,2.05221999999998
2.5,5,17.5,2.98852999999997
2.5,7.5,17.5,2.85852
2.5,10,17.5,2.23004000000003
2.5,12.5,17.5,4.40000000000003
2.5,15,17.5,3.79998999999998
2.5,17.5,17.5,5.39999
2.5,20,17.5,5.19999000000001
2.5,22.5,17.5,6.38462000000004
2.5,25,17.5,36.65436
2.5,27.5,17.5,1.29822000000001
2.5,30,17.5,42.30539
2.5,32.5,17.5,4.63824999999997
2.5,35,17.5,0.804900000000032
2.5,37.5,17.5,3.12714
2.5,0,20,43.18624
2.5,2.5,20,7.11757999999998
2.5,5,20,1.99365
2.5,7.5,20,3.72121999999996
2.5,10,20,4.23669999999998
2.5,12.5,20,3
2.5,15,20,4.21193999999997
2.5,17.5,20,5.13698999999997
2.5,20,20,5.40001999999998
2.5,22.5,20,6.85954999999996
2.5,25,20,6.19846000000001
2.5,27.5,20,36.25629
2.5,30,20,42.27863
2.5,32.5,20,4.23685
2.5,35,20,2.20556999999997
2.5,37.5,20,3.05367999999999
2.5,0,22.5,40.65574
2.5,2.5,22.5,47.97788
2.5,5,22.5,3.60001
2.5,7.5,22.5,3.05312999999995
2.5,10,22.5,1.24062999999995
2.5,12.5,22.5,3.09625999999997
2.5,15,22.5,1.45394999999996
2.5,17.5,22.5,3.73623000000003
2.5,20,22.5,3.46222
2.5,22.5,22.5,5
2.5,25,22.5,4.13330000000002
2.5,27.5,22.5,38.07879
2.5,30,22.5,42.47317
2.5,32.5,22.5,3.56866000000002
2.5,35,22.5,3.52947999999998
2.5,37.5,22.5,2.15071999999998
2.5,0,25,1.15116
2.5,2.5,25,45.41409
2.5,5,25,6.18273999999997
2.5,7.5,25,5.20000999999996
2.5,10,25,3.31326000000001
2.5,12.5,25,2.31726000000003
2.5,15,25,2.64890000000003
2.5,17.5,25,2.79998999999998
2.5,20,25,3.18370999999996
2.5,22.5,25,5.19999000000001
2.5,25,25,4.19998000000004
2.5,27.5,25,5.43380000000002
2.5,30,25,40.3674
2.5,32.5,25,44.38205
2.5,35,25,5.75918999999999
2.5,37.5,25,1.73572000000001
2.5,0,27.5,2.35382000000004
2.5,2.5,27.5,39.80527
2.5,5,27.5,5.99158
2.5,7.5,27.5,5.19999000000001
2.5,10,27.5,3.90244000000001
2.5,12.5,27.5,3.37853999999999
2.5,15,27.5,1.66631999999998
2.5,17.5,27.5,1.89681999999999
2.5,20,27.5,2.10291000000001
2.5,22.5,27.5,3.79999000000004
2.5,25,27.5,3.50900000000001
2.5,27.5,27.5,3
2.5,30,27.5,5.47092000000004
2.5,32.5,27.5,41.00602
2.5,35,27.5,6.97190000000001
2.5,37.5,27.5,2.24169999999998
2.5,0,30,4.50747999999999
2.5,2.5,30,33.72787
2.5,5,30,5.20001000000002
2.5,7.5,30,7.07970999999998
2.5,10,30,4.80001999999996
2.5,12.5,30,4.53838999999999
2.5,15,30,4.20001000000002
2.5,17.5,30,4.15689000000003
2.5,20,30,1.88876999999997
2.5,22.5,30,3.57299999999998
2.5,25,30,4.20001000000002
2.5,27.5,30,6
2.5,30,30,1.59933000000001
2.5,32.5,30,39.50506
2.5,35,30,40.88828
2.5,37.5,30,7.97173999999995
2.5,0,32.5,1.50668999999999
2.5,2.5,32.5,3.54452000000003
2.5,5,32.5,30.48829
2.5,7.5,32.5,6.19999000000001
2.5,10,32.5,5
2.5,12.5,32.5,4.59998000000002
2.5,15,32.5,2.62145999999996
2.5,17.5,32.5,2.80001999999996
2.5,20,32.5,2.60000000000002
2.5,22.5,32.5,2.80001999999996
2.5,25,32.5,2.36005
2.5,27.5,32.5,6.00635
2.5,30,32.5,3.59726000000001
2.5,32.5,32.5,37.71759
2.5,35,32.5,29.92371
2.5,37.5,32.5,10.66748
2.5,0,35,1.86682000000002
2.5,2.5,35,1.69439
2.5,5,35,2.43610000000001
2.5,7.5,35,29.50372
2.5,10,35,7.32024999999999
2.5,12.5,35,6.32837000000001
2.5,15,35,5.95681000000002
2.5,17.5,35,3.60000000000002
2.5,20,35,4.40001999999998
2.5,22.5,35,5.48846000000003
2.5,25,35,6
2.5,27.5,35,4.14035000000001
2.5,30,35,3.72127999999998
2.5,32.5,35,40.88464
2.5,35,35,2.58569999999997
2.5,37.5,35,1.80233999999996
2.5,0,37.5,2.75626
2.5,2.5,37.5,2.11314999999996
2.5,5,37.5,2.50717000000003
2.5,7.5,37.5,33.52304
2.5,10,37.5,45.2959
2.5,12.5,37.5,7.03034000000002
2.5,15,37.5,4.39999
2.5,17.5,37.5,6.69606999999996
2.5,20,37.5,6.87374999999997
2.5,22.5,37.5,5.19998000000004
2.5,25,37.5,5.19999000000001
2.5,27.5,37.5,6.79999000000004
2.5,30,37.5,8
2.5,32.5,37.5,41.56739
2.5,35,37.5,0.924440000000004
2.5,37.5,37.5,1.40219000000002
