"L0","x","y","H0"
2.5,27.5,22.5,3.15195
2.5,30,22.5,4.77727999999996
2.5,32.5,22.5,4.79999000000004
2.5,35,22.5,5.60098999999997
2.5,37.5,22.5,3.60001
2.5,0,25,3.39999
2.5,2.5,25,1.58050000000003
2.5,5,25,6.56011999999998
2.5,7.5,25,2.30475000000001
2.5,10,25,2.63873000000001
2.5,12.5,25,0.95404000000002
2.5,15,25,1.89755000000002
2.5,17.5,25,0.966769999999997
2.5,20,25,0.520139999999969
2.5,22.5,25,2.43554
2.5,25,25,4.49316000000005
2.5,27.5,25,3.40000000000003
2.5,30,25,4.60001
2.5,32.5,25,3.97167999999999
2.5,35,25,1.49335000000002
2.5,37.5,25,3
2.5,0,27.5,3.74327999999997
2.5,2.5,27.5,5.7706
2.5,5,27.5,3.24624
2.5,7.5,27.5,1.71825999999999
2.5,10,27.5,1.84924999999998
2.5,12.5,27.5,0.866120000000024
2.5,15,27.5,1.54300000000001
2.5,17.5,27.5,1.12882000000002
2.5,20,27.5,3.0455
2.5,22.5,27.5,4
2.5,25,27.5,5
2.5,27.5,27.5,5
2.5,30,27.5,5.80001999999996
2.5,32.5,27.5,4.59999999999997
2.5,35,27.5,2.55593999999996
2.5,37.5,27.5,3.24849999999998
2.5,0,30,4.02697999999998
2.5,2.5,30,3.40000000000003
2.5,5,30,2.17047000000002
2.5,7.5,30,1.19998000000004
2.5,10,30,1.35279000000003
2.5,12.5,30,0.835210000000018
2.5,15,30,1.40550999999999
2.5,17.5,30,1.39999999999998
2.5,20,30,3.57882000000001
2.5,22.5,30,3.59998000000002
2.5,25,30,4.80001999999996
2.5,27.5,30,3.60000000000002
2.5,30,30,4.35928000000001
2.5,32.5,30,1.93291999999997
2.5,35,30,3.17007000000001
2.5,37.5,30,3.47390999999999
2.5,0,32.5,6.76668999999998
2.5,2.5,32.5,1.87430000000001
2.5,5,32.5,1.87407999999999
2.5,7.5,32.5,1.07211000000001
2.5,10,32.5,1.96071999999998
2.5,12.5,32.5,0.866060000000004
2.5,15,32.5,3.00668000000002
2.5,17.5,32.5,3.39999999999998
2.5,20,32.5,5.39999999999998
2.5,22.5,32.5,5.39227
2.5,25,32.5,5.80002000000002
2.5,27.5,32.5,4.61429000000004
2.5,30,32.5,4.16329999999999
2.5,32.5,32.5,4.23209000000003
2.5,35,32.5,5.78146000000004
2.5,37.5,32.5,4.22946999999999
2.5,0,35,2.61059999999998
2.5,2.5,35,1.15744000000001
2.5,5,35,1.66659999999996
2.5,7.5,35,1.01078000000001
2.5,10,35,1.39154000000002
2.5,12.5,35,2.15118000000001
2.5,15,35,3
2.5,17.5,35,3.20001000000002
2.5,20,35,5
2.5,22.5,35,5.16055
2.5,25,35,3.84165000000002
2.5,27.5,35,2.86817000000002
2.5,30,35,3.61700000000002
2.5,32.5,35,4.12988000000001
2.5,35,35,2.75021999999996
2.5,37.5,35,0.994879999999966
2.5,0,37.5,2.39361000000002
2.5,2.5,37.5,0.904510000000016
2.5,5,37.5,1.70690999999999
2.5,7.5,37.5,1.33956999999998
2.5,10,37.5,2.24536000000001
2.5,12.5,37.5,4.06029999999998
2.5,15,37.5,5
2.5,17.5,37.5,5.60000000000002
2.5,20,37.5,7.19997999999998
2.5,22.5,37.5,4.20001999999999
2.5,25,37.5,4.79998999999998
2.5,27.5,37.5,4.80001999999996
2.5,30,37.5,6.58074999999997
2.5,32.5,37.5,2.17560000000003
2.5,35,37.5,0.933590000000038
2.5,37.5,37.5,1.36243000000002
