"L0","x","y","H0"
80,0,0,40.26007
40,0,0,25.68146
40,40,0,28.35156
40,0,40,18.56662
40,40,40,30.92377
20,0,0,16.98572
20,20,0,12.46344
20,40,0,9.93292000000002
20,60,0,15.5892
20,0,20,14.91794
20,20,20,14.80994
20,40,20,16.00253
20,60,20,19.07623
20,0,40,12.2988
20,20,40,8.93661000000003
20,40,40,18.1073
20,60,40,18.45392
20,0,60,7.75952000000001
20,20,60,18.56662
20,40,60,19.08325
20,60,60,29.72241
10,0,0,8.45771000000002
10,10,0,7.21136999999999
10,20,0,5.47122000000002
10,30,0,12.06781
10,40,0,9.93292000000002
10,50,0,7.36068999999998
10,60,0,9.77438000000001
10,70,0,10.03537
10,0,10,9.74709999999999
10,10,10,7.93213000000003
10,20,10,9.37225000000001
10,30,10,5.62729000000002
10,40,10,4.42932000000002
10,50,10,7.63486
10,60,10,10.78296
10,70,10,12.34485
10,0,20,8.89893000000001
10,10,20,8.25262000000004
10,20,20,8.64294000000001
10,30,20,11.51672
10,40,20,9.00628999999998
10,50,20,10.39587
10,60,20,7.31560999999999
10,70,20,11.18445
10,0,30,5.89449999999999
10,10,30,5.84154999999998
10,20,30,5.43340999999998
10,30,30,7.23969
10,40,30,9.11008000000004
10,50,30,6.66503
10,60,30,10.22351
10,70,30,13.80996
10,0,40,5.83080999999999
10,10,40,6.75655999999998
10,20,40,6.72757000000001
10,30,40,6.58197000000001
10,40,40,5.10394000000002
10,50,40,9.83472
10,60,40,16.00714
10,70,40,8.05672999999996
10,0,50,6.84801999999996
10,10,50,6.14606000000003
10,20,50,4.64144999999996
10,30,50,5.84453999999999
10,40,50,11.9559
10,50,50,17.81125
10,60,50,10.06512
10,70,50,8.80545000000001
10,0,60,2.45923000000005
10,10,60,1.50685999999996
10,20,60,4.28771999999998
10,30,60,9.77367999999996
10,40,60,12.78552
10,50,60,13.25577
10,60,60,12.54492
10,70,60,19.39249
10,0,70,3.61509000000001
10,10,70,7.23935
10,20,70,13.63318
10,30,70,13.39294
10,40,70,12.40964
10,50,70,16.71905
10,60,70,25.70214
10,70,70,16.61081
5,0,0,3.21633000000003
5,5,0,4.01465000000002
5,10,0,3.45763999999997
5,15,0,3.44889000000001
5,20,0,3.50371999999999
5,25,0,2.89795000000004
5,30,0,2.34879000000001
5,35,0,4.70278000000002
5,40,0,8.16397000000001
5,45,0,6.66811999999999
5,50,0,4.86696999999998
5,55,0,2.48388
5,60,0,3.31619000000001
5,65,0,6.47735
5,70,0,9.74033000000003
5,75,0,7.13476000000003
5,0,5,4.80582000000004
5,5,5,4.19997999999998
5,10,5,4.26085999999998
5,15,5,3.25515999999999
5,20,5,1.96875
5,25,5,3.19729999999998
5,30,5,10.03598
5,35,5,8.86014
5,40,5,4.65377999999998
5,45,5,2.42569000000003
5,50,5,5.28377999999998
5,55,5,6.07261
5,60,5,5.81079
5,65,5,4.40880999999996
5,70,5,4.65179000000001
5,75,5,7.19773000000004
5,0,10,3.73846000000003
5,5,10,7.24130000000002
5,10,10,4.62448000000001
5,15,10,2.83233999999999
5,20,10,1.68282999999997
5,25,10,7.04278000000005
5,30,10,3.70278999999999
5,35,10,3.05520999999999
5,40,10,3.10425000000004
5,45,10,2.38390999999996
5,50,10,2.61286000000001
5,55,10,4.16590000000002
5,60,10,4.45751999999999
5,65,10,5.79497999999995
5,70,10,5.86752999999999
5,75,10,6.38736
