"L0","x","y","H0"
2.5,37.5,2.5,2.05419999999998
2.5,0,5,3.92493000000002
2.5,2.5,5,1.75430999999998
2.5,5,5,7.65282999999999
2.5,7.5,5,0.96225000000004
2.5,10,5,10.53058
2.5,12.5,5,0.755589999999984
2.5,15,5,2.89520999999996
2.5,17.5,5,1.16582999999997
2.5,20,5,2.14750000000004
2.5,22.5,5,0.718110000000024
2.5,25,5,1.38532000000004
2.5,27.5,5,0.916940000000011
2.5,30,5,1.45412999999996
2.5,32.5,5,3.28559000000001
2.5,35,5,2.2294
2.5,37.5,5,1.72754000000003
2.5,0,7.5,11.29181
2.5,2.5,7.5,12.05795
2.5,5,7.5,1.36941999999999
2.5,7.5,7.5,8.49371000000002
2.5,10,7.5,2.53460000000001
2.5,12.5,7.5,0.884860000000003
2.5,15,7.5,2.68920000000003
2.5,17.5,7.5,0.738400000000013
2.5,20,7.5,1.26549999999997
2.5,22.5,7.5,1.04882000000003
2.5,25,7.5,1.61463000000003
2.5,27.5,7.5,1.30412999999999
2.5,30,7.5,1.48746
2.5,32.5,7.5,2.69765999999998
2.5,35,7.5,1.69873000000001
2.5,37.5,7.5,0.958439999999996
2.5,0,10,2.71262000000002
2.5,2.5,10,1.74597
2.5,5,10,1.19283999999999
2.5,7.5,10,0.936890000000005
2.5,10,10,1.03942999999998
2.5,12.5,10,1.44315
2.5,15,10,1.16705999999999
2.5,17.5,10,1.06277
2.5,20,10,1.66356999999999
2.5,22.5,10,0.412629999999979
2.5,25,10,1.63643999999999
2.5,27.5,10,0.84653000000003
2.5,30,10,1.04332999999997
2.5,32.5,10,0.985959999999977
2.5,35,10,1.51886000000002
2.5,37.5,10,0.282019999999989
2.5,0,12.5,1.29343
2.5,2.5,12.5,1.65076000000005
2.5,5,12.5,3.41837000000004
2.5,7.5,12.5,0.669130000000052
2.5,10,12.5,0.913760000000025
2.5,12.5,12.5,1.44061999999997
2.5,15,12.5,1.79184000000004
2.5,17.5,12.5,1.77373999999998
2.5,20,12.5,0.925290000000018
2.5,22.5,12.5,0.730099999999993
2.5,25,12.5,1.46148999999997
2.5,27.5,12.5,1.04843
2.5,30,12.5,1.48944999999998
2.5,32.5,12.5,0.875490000000013
2.5,35,12.5,0.943029999999965
2.5,37.5,12.5,1.13103999999998
2.5,0,15,2.26193000000001
2.5,2.5,15,1.05731000000003
2.5,5,15,2.59000000000003
2.5,7.5,15,1.12167999999997
2.5,10,15,1.37524000000002
2.5,12.5,15,0.998780000000011
2.5,15,15,1.39330999999999
2.5,17.5,15,0.798059999999964
2.5,20,15,0.703429999999969
2.5,22.5,15,0.998870000000011
2.5,25,15,1.77150999999998
2.5,27.5,15,0.862239999999986
2.5,30,15,0.873839999999973
2.5,32.5,15,0.948759999999993
2.5,35,15,0.813019999999995
2.5,37.5,15,1.28021000000001
2.5,0,17.5,1.39999
2.5,2.5,17.5,0.842710000000011
2.5,5,17.5,2.75187
2.5,7.5,17.5,1.00574
2.5,10,17.5,1.41006000000004
2.5,12.5,17.5,1.51870000000002
2.5,15,17.5,1.37761999999998
2.5,17.5,17.5,1.37520999999998
2.5,20,17.5,0.982019999999977
2.5,22.5,17.5,0.837249999999983
2.5,25,17.5,2.30597
2.5,27.5,17.5,0.81407999999999
2.5,30,17.5,1.90584999999999
2.5,32.5,17.5,1.84857
2.5,35,17.5,1.77789999999999
2.5,37.5,17.5,1.67609000000004
2.5,0,20,0.813049999999976
2.5,2.5,20,0.647119999999973
2.5,5,20,1.64980999999995
2.5,7.5,20,1.02420000000001
2.5,10,20,1.43871999999999
2.5,12.5,20,0.864040000000045
2.5,15,20,1.25693000000001
2.5,17.5,20,0.334959999999967
2.5,20,20,1.88937999999996
2.5,22.5,20,1.03246999999999
2.5,25,20,1.04892000000001
2.5,27.5,20,0.721740000000011
2.5,30,20,1.33798000000002
2.5,32.5,20,0.458100000000002
2.5,35,20,0.936860000000024
2.5,37.5,20,0.640690000000006
2.5,0,22.5,0.509400000000028
2.5,2.5,22.5,0.73076999999995
2.5,5,22.5,0.70947000000001
2.5,7.5,22.5,1.42403999999999
2.5,10,22.5,1.11617999999999
2.5,12.5,22.5,1.30520999999999
2.5,15,22.5,0.850859999999955
2.5,17.5,22.5,1.20085999999998
2.5,20,22.5,2.55777
2.5,22.5,22.5,0.435060000000021
2.5,25,22.5,1.63089000000002
2.5,27.5,22.5,1.59798999999998
2.5,30,22.5,0.886069999999961
2.5,32.5,22.5,0.916929999999979
2.5,35,22.5,1.11046999999996
2.5,37.5,22.5,1.99511999999999
2.5,0,25,0.459379999999953
2.5,2.5,25,0.842069999999978
2.5,5,25,1.46791999999999
2.5,7.5,25,1.86453
2.5,10,25,0.950559999999996
2.5,12.5,25,1.02755999999999
2.5,15,25,1.05273
2.5,17.5,25,0.846669999999961
2.5,20,25,0.594910000000027
2.5,22.5,25,2.34417999999999
2.5,25,25,1.44470000000001
2.5,27.5,25,1.32526000000001
2.5,30,25,1.29070999999999
2.5,32.5,25,1.21183000000002
2.5,35,25,0.958280000000002
2.5,37.5,25,1.78262000000001
2.5,0,27.5,0.330719999999985
2.5,2.5,27.5,0.543549999999982
2.5,5,27.5,1.47479000000004
2.5,7.5,27.5,1.40887000000004
2.5,10,27.5,1.06659000000002
2.5,12.5,27.5,1.3775
2.5,15,27.5,1.42966000000001
2.5,17.5,27.5,0.395080000000007
2.5,20,27.5,2.94720000000001
2.5,22.5,27.5,1.44439999999997
2.5,25,27.5,1.45238999999998
2.5,27.5,27.5,1.69289999999995
2.5,30,27.5,1.35236000000003
2.5,32.5,27.5,1.67072000000002
2.5,35,27.5,1.38370000000003
2.5,37.5,27.5,1.10849000000002
2.5,0,30,1.29314999999997
2.5,2.5,30,0.790680000000009
2.5,5,30,1.27573000000001
2.5,7.5,30,1.62204000000003
2.5,10,30,1.58487000000002
2.5,12.5,30,0.716859999999997
2.5,15,30,1.38083
2.5,17.5,30,1.04140999999998
2.5,20,30,1.94988999999998
2.5,22.5,30,1.63024999999999
2.5,25,30,1.50078999999999
2.5,27.5,30,1.58007999999995
2.5,30,30,1.12338999999997
2.5,32.5,30,1.71450999999996
2.5,35,30,1.70275999999996
2.5,37.5,30,1.23372999999998
2.5,0,32.5,0.955379999999991
2.5,2.5,32.5,1.01508000000001
2.5,5,32.5,2.25100000000003
2.5,7.5,32.5,2.01862
2.5,10,32.5,2.12505999999996
2.5,12.5,32.5,0.952819999999974
2.5,15,32.5,1.22557999999998
2.5,17.5,32.5,1.45707000000004
2.5,20,32.5,1.73963000000003
2.5,22.5,32.5,1.75031000000001
2.5,25,32.5,1.97161999999997
2.5,27.5,32.5,1.13443000000001
2.5,30,32.5,1.49279999999999
2.5,32.5,32.5,1.62668000000002
2.5,35,32.5,3.12583000000001
2.5,37.5,32.5,1.54440000000005
2.5,0,35,1.16167999999999
2.5,2.5,35,0.793090000000007
2.5,5,35,1.36002000000002
2.5,7.5,35,0.504520000000014
2.5,10,35,1.392
2.5,12.5,35,0.232300000000009
2.5,15,35,0.994989999999973
2.5,17.5,35,1.00522000000001
2.5,20,35,1.48385000000002
2.5,22.5,35,1.17626999999999
2.5,25,35,1.17539000000005
2.5,27.5,35,0.613220000000013
2.5,30,35,1.46301
2.5,32.5,35,1.41056000000003
2.5,35,35,1.76837
2.5,37.5,35,1.12578999999999
2.5,0,37.5,2.43398999999999
2.5,2.5,37.5,1.24120999999997
2.5,5,37.5,1.30806999999999
2.5,7.5,37.5,1.4787
2.5,10,37.5,1.03269
2.5,12.5,37.5,1.31909000000002
2.5,15,37.5,2.31801999999999
2.5,17.5,37.5,1.32009999999997
2.5,20,37.5,2.33706999999998
2.5,22.5,37.5,1.00533999999999
2.5,25,37.5,1.3125
2.5,27.5,37.5,1.30257999999998
2.5,30,37.5,1.39592999999996
2.5,32.5,37.5,1.26571999999999
2.5,35,37.5,1.37732
2.5,37.5,37.5,0.786900000000003
